 -2462.2214466 31.609974 251.9025 41000
 -857.3232075 32.620504 280.8325 39730
 -629.3231835 24.172203 128.3057 53615
 -414.2804924 31.983787 292.7252 40521
 -311.7632587 44.828336 15.3747 28910
 308.9408604 30.973257 263.7951 41843
 -162.5533601 43.668246 308.4258 29678
 -116.1077911 32.246691 240.0099 40190
 101.1189923 30.599444 222.9725 42354
 -67.6856209 42.681324 268.7809 30365
 24.9079067 43.836462 316.7998 29564
 22.5811241 47.439436 319.6024 27319
 -21.1648355 63.219948 143.805 20500
 -15.6549876 64.230478 172.7351 20177
 15.3936813 1.01053 28.93 1282495
 14.6660938 7.437771 123.5968 174246
 -11.7273029 55.782177 20.2082 23233
 10.2742696 0.373813 40.8226 3466974
 6.4914588 13.218362 123.4722 98045
 5.8539148 62.583231 155.6977 20708
 -5.4872205 63.593761 184.6277 20379
 -5.4290191 76.43831 267.2772 16955
 5.160957 45.815258 55.0196 28288
 5.0786314 8.448301 152.5268 153404
 -4.0735782 56.792707 49.1382 22820
 3.7227167 49.747842 204.6609 26051
 3.3971932 12.058272 56.5233 107478
 -2.8347004 75.27822 200.3284 17216
 -2.6550721 65.241008 201.6651 19865
 -2.5717867 64.604291 213.5577 20061
 -2.4712188 1.647247 17.0374 786767
 2.462541 7.811584 164.4194 165907
 2.2464112 12.207832 94.5422 106161
 -2.0755511 63.856665 131.9124 20295
 -1.9713669 56.15599 61.0309 23079
 -1.8813061 77.44884 296.2073 16734
 -1.8468785 6.801054 135.4894 190559
 1.8186742 62.209418 114.875 20833
 1.7601888 20.656133 247.0691 62742
 -1.5428851 48.344406 256.6114 26808
 1.4738838 55.14546 32.1008 23501
 -1.4593669 69.000539 143.6804 18782
 1.4192259 11.07135 16.8784 117059
 -1.181898 74.291298 160.6835 17445
 1.1756474 11.047742 27.5932 117309
 -1.1316126 0.636717 348.1074 2035441
 1.0896928 12.844549 82.6496 100899
